           R               Z        optimized_a            E_exact              E_itp             E_diff
11.9000000000000021 0.6535565787689742 0.5140234729551830 -0.5842112000000000 -0.5842111999949229 -0.0000000000050772
12.0000000000000018 0.6524360534597702 0.5116442527730808 -0.5835016000000000 -0.5835016000009777 0.0000000000009778
12.1000000000000014 0.6513135012639831 0.5092596194842857 -0.5828043000000001 -0.5828043000043109 0.0000000000043109
12.2000000000000011 0.6501892581519231 0.5068708140054096 -0.5821189000000000 -0.5821188999895889 -0.0000000000104111
12.3000000000000007 0.6490636500107712 0.5044793111664474 -0.5814449000000000 -0.5814448999932009 -0.0000000000067991
12.4000000000000021 0.6479369928803628 0.5020853574199542 -0.5807823000000000 -0.5807823000050394 0.0000000000050394
12.5000000000000018 0.6468095931840009 0.4996904125445837 -0.5801306000000001 -0.5801305999937456 -0.0000000000062544
12.6000000000000014 0.6456817479543939 0.4972954360321526 -0.5794895000000000 -0.5794894999889255 -0.0000000000110745
12.7000000000000011 0.6445537450548182 0.4949011370497574 -0.5788588000000000 -0.5788588000012485 0.0000000000012484
12.8000000000000007 0.6434258633955998 0.4925082182952951 -0.5782383000000000 -0.5782382999808603 -0.0000000000191397
12.9000000000000021 0.6422983731460088 0.4901178501311776 -0.5776276000000000 -0.5776276000059822 0.0000000000059822
13.0000000000000018 0.6411715359416585 0.4877304747532143 -0.5770265999999999 -0.5770265999956715 -0.0000000000043284
13.1000000000000014 0.6400456050875010 0.4853472352819531 -0.5764349000000000 -0.5764349000046399 0.0000000000046400
13.2000000000000011 0.6389208257565020 0.4829685541337575 -0.5758524000000000 -0.5758524000030861 0.0000000000030861
13.3000000000000007 0.6377974351840898 0.4805950810984517 -0.5752789000000000 -0.5752789000186962 0.0000000000186962
13.4000000000000021 0.6366756628584556 0.4782276862844155 -0.5747141000000000 -0.5747141000056675 0.0000000000056675
13.5000000000000018 0.6355557307067927 0.4758669920544472 -0.5741578000000001 -0.5741578000061524 0.0000000000061523
13.6000000000000014 0.6344378532775554 0.4735136107624171 -0.5736097999999999 -0.5736098000041655 0.0000000000041656
13.7000000000000011 0.6333222379188177 0.4711679138298572 -0.5730700000000000 -0.5730699999715529 -0.0000000000284470
13.8000000000000007 0.6322090849528079 0.4688307197326526 -0.5725381000000000 -0.5725380999936310 -0.0000000000063690
13.9000000000000021 0.6310985878467013 0.4665023750509700 -0.5720140000000000 -0.5720139999823788 -0.0000000000176212
14.0000000000000018 0.6299909333797411 0.4641834462401115 -0.5714975000000000 -0.5714975000055947 0.0000000000055947
14.1000000000000014 0.6288863018067650 0.4618744879392335 -0.5709884000000000 -0.5709884000088306 0.0000000000088306
14.2000000000000011 0.6277848670182076 0.4595758153940067 -0.5704866000000000 -0.5704866000065937 0.0000000000065937
14.3000000000000007 0.6266867966966531 0.4572879581490231 -0.5699919000000000 -0.5699918999996141 -0.0000000000003859
14.4000000000000021 0.6255922524700037 0.4550112126536980 -0.5695042000000000 -0.5695041999903658 -0.0000000000096342
14.5000000000000018 0.6245013900613371 0.4527463104528137 -0.5690232000000000 -0.5690232000010523 0.0000000000010524
14.6000000000000014 0.6234143594355142 0.4504933026003328 -0.5685489000000000 -0.5685488999893599 -0.0000000000106402
14.7000000000000011 0.6223313049426100 0.4482524541120536 -0.5680812000000000 -0.5680812000065302 0.0000000000065302
14.8000000000000007 0.6212523654582252 0.4460244609990796 -0.5676198000000000 -0.5676198000175560 0.0000000000175560
14.9000000000000021 0.6201776745207467 0.4438095690706417 -0.5671646000000000 -0.5671646000195463 0.0000000000195463
15.0000000000000018 0.6191073604656170 0.4416077958877231 -0.5667156000000000 -0.5667156000180031 0.0000000000180032
15.1000000000000014 0.6180415465566728 0.4394195848518075 -0.5662726000000000 -0.5662725999976692 -0.0000000000023308
15.2000000000000011 0.6169803511146137 0.4372453705506595 -0.5658354000000000 -0.5658353999831718 -0.0000000000168282
15.3000000000000007 0.6159238876426589 0.4350849355169641 -0.5654041000000000 -0.5654040999849468 -0.0000000000150532
15.4000000000000021 0.6148722649494501 0.4329391224028135 -0.5649783000000000 -0.5649782999948374 -0.0000000000051626
15.5000000000000018 0.6138255872692534 0.4308076939796987 -0.5645581000000000 -0.5645580999832682 -0.0000000000167317
15.6000000000000014 0.6127839543795206 0.4286910495596271 -0.5641433000000000 -0.5641432999843471 -0.0000000000156529
15.7000000000000011 0.6117474617158591 0.4265891584483144 -0.5637339000000000 -0.5637338999947347 -0.0000000000052653
15.8000000000000007 0.6107162004844671 0.4245026093011958 -0.5633296000000000 -0.5633296000151338 0.0000000000151338
15.9000000000000021 0.6096902577720827 0.4224311417855158 -0.5629305000000000 -0.5629304999850838 -0.0000000000149162
16.0000000000000000 0.6086697166535002 0.4203751221683519 -0.5625364000000000 -0.5625363999982176 -0.0000000000017825
16.1000000000000014 0.6076546562967025 0.4183347015322438 -0.5621472000000000 -0.5621472000047737 0.0000000000047737
16.2000000000000028 0.6066451520656584 0.4163100189704736 -0.5617628000000000 -0.5617628000005720 0.0000000000005720
16.3000000000000007 0.6056412756208343 0.4143010003186659 -0.5613832000000000 -0.5613832000038770 0.0000000000038770
16.4000000000000021 0.6046430950174637 0.4123079815877900 -0.5610082000000000 -0.5610081999885700 -0.0000000000114300
16.5000000000000000 0.6036506748016258 0.4103308851599883 -0.5606378000000000 -0.5606377999999366 -0.0000000000000634
16.6000000000000014 0.6026640761041731 0.4083698266349000 -0.5602719000000000 -0.5602719000014329 0.0000000000014329
